,AdrActCnt,CapMVRVCur,HashRate,PriceUSD,times,OneDayReturn,NextDayReturn
2200,222808.0,0.838128706017515,291349.141441684,267.675821741672,2015-01-12,-0.003285200230184415,-3.604119259173956
2201,250066.0,0.698819686763565,277602.083462638,222.186537697253,2015-01-13,-0.1699416994349221,-5.009131660322138
2202,257446.0,0.53703739713162,316947.260646319,169.364829924021,2015-01-14,-0.23773586069019992,5.175727699067726
2203,262427.0,0.673587860380589,330062.319707546,212.332749853887,2015-01-15,0.2537003694872302,-0.577990519851379
2204,246341.0,0.658406886257448,303832.201585092,207.252475160725,2015-01-16,-0.023926006217401263,-0.8427704435769947
2205,272389.0,0.634920503718528,301646.358408221,199.645879602572,2015-01-17,-0.03670207341192944,1.1432836213101902
2206,247184.0,0.672807350818823,334434.006061289,211.450601987142,2015-01-18,0.059128304616500094,0.4311268840375874
2207,255010.0,0.689857303169486,314761.417469448,216.68729661017,2015-01-19,0.024765569706661106,-0.5290583494423345
2208,234321.0,0.675699328144865,257929.494870797,212.014446230275,2015-01-20,-0.021564948444124266,1.4452852469185775
2209,215260.0,0.729367730474501,325690.633353804,227.639991525424,2015-01-21,0.07370038020040215,0.436591585887181
2210,230504.0,0.747761201443975,295088.828877607,233.337649912332,2015-01-22,0.02502925056677352,-0.0929625247993512
2211,216750.0,0.747752284792132,271044.553932025,233.215706019871,2015-01-23,-0.0005226070139423555,1.3645146187165058
2212,201529.0,0.799707876326765,275416.240285767,249.494876972531,2015-01-24,0.06980306442685702,0.37343500086676623
2213,318167.0,0.817332341219509,273230.397108896,254.979233781414,2015-01-25,0.021981841372585853,1.3403229592047867
2214,263343.0,0.876041670405413,277602.083462638,272.479931618936,2015-01-26,0.06863577703164969,-0.7873412546581674
2215,249279.0,0.846734037624198,317507.026636064,263.208114260666,2015-01-27,-0.03402752380030938,-2.1616963870267982
2216,198841.0,0.762586452735636,336476.453109996,236.797174751607,2015-01-28,-0.10034242136966609,-0.2293637934524005
2217,217393.0,0.758013816740612,336476.453109996,235.114921975453,2015-01-29,-0.00710419276715879,-0.4902230593817075
2218,193117.0,0.744024505190263,283132.625177924,230.485254821742,2015-01-30,-0.019691081768916208,-1.1002782121921983
2219,276120.0,0.708800844789966,340579.824489386,219.162148743425,2015-01-31,-0.04912724715112171,0.6929156504266067
2220,250290.0,0.735538678255115,318011.28190274,227.358223261251,2015-02-01,0.03739730863572244,0.8787414834614837
2221,228409.0,0.770090982621007,326218.024661521,237.89939421391,2015-02-02,0.04636371098197056,-0.9380267083500844
2222,241904.0,0.738788448131964,260564.082591277,228.074542957335,2015-02-03,-0.04129834499595597,-0.20263393733873883
2223,228028.0,0.735187809821684,326218.024661521,226.748418760959,2015-02-04,-0.0058144332075854566,-0.9455935947529385
2224,217016.0,0.705552336419028,326218.024661521,217.301295149036,2015-02-05,-0.04166345972133223,0.43620656346843995
2225,231139.0,0.723457914678962,363148.367076033,222.736146697837,2015-02-06,0.025010672601254003,0.4608957790734025
2226,195430.0,0.74271296431139,326218.024661521,228.572272063121,2015-02-07,0.026201967897026,-0.4965586453350303
2227,293810.0,0.728190292905923,270822.511039753,224.001561659848,2015-02-08,-0.01999678422066342,-0.3288499516387522
2228,232450.0,0.720235886850019,340604.722619783,221.334920806546,2015-02-09,-0.01190456367153081,-0.13119661449839398
2229,227906.0,0.718951388885173,318224.262813905,220.810918176505,2015-02-10,-0.0023674647820214334,-0.1858376855387644
2230,236742.0,0.716203521280526,349162.732809701,219.705983343074,2015-02-11,-0.005003986408623984,0.19380255941118857
2231,232114.0,0.725985890026726,262976.994964268,222.631210403273,2015-02-12,0.013314280365461117,1.2477633557735697
2232,312759.0,0.772601976552531,322644.044241876,236.917371420222,2015-02-13,0.06416962379655189,1.6842107052930462
2233,260312.0,0.838305311059824,353582.514237672,257.109584745763,2015-02-14,0.08522892688069694,-1.918591915633992
2234,342433.0,0.764521306731701,309384.699957963,234.326530976037,2015-02-15,-0.08861223043183908,0.0261549898557402
2235,261678.0,0.768863117716865,346952.842095716,235.550889246055,2015-02-16,0.005225009156744731,0.6870810499723683
2236,272213.0,0.797477406863829,329273.716383832,244.293544126242,2015-02-17,0.037115779559017126,-0.710718238407728
2237,246403.0,0.773573124761338,369051.74923557,236.884038573933,2015-02-18,-0.030330337131136198,0.39678998285375466
2238,213440.0,0.793140321235897,366841.858521585,242.358134424313,2015-02-19,0.02310875769990517,0.20867495395601904
2239,249692.0,0.803160533379161,349162.732809701,245.758879018118,2015-02-20,0.014031897884851263,-0.08233430262629451
2240,271126.0,0.803271227164621,313804.481385934,245.756476037405,2015-02-21,-9.777798151588968e-06,-0.833258693336904
2241,273269.0,0.774595860311983,334358.311133104,236.849495616598,2015-02-22,-0.03624311580481532,0.10494417755012446
2242,253650.0,0.782179102069977,329538.396656716,238.987469023963,2015-02-23,0.00902671716399106,-6.313517192206979e-05
2243,232088.0,0.785721673042678,299369.388512087,239.93384541204,2015-02-24,0.003959941464471095,-0.2248260867808099
2244,226574.0,0.781350865828279,368990.176538154,238.281843074226,2015-02-25,-0.006885240950383675,-0.18865265040821344
2245,230216.0,0.777644317820289,348103.940130334,237.057118936295,2015-02-26,-0.0051398130975068845,1.4587810496995317
2246,247223.0,0.835261337852046,352745.325998738,254.682689070719,2015-02-27,0.0743515749010708,-0.07398298482246017
2247,281000.0,0.835898314033219,329538.396656716,254.782827001753,2015-02-28,0.0003931870336353338,0.25834093413271697
2248,272256.0,0.849168501588677,324897.010788311,258.96849181765,2015-03-01,0.01642836318739871,1.2524787197813712
2249,286476.0,0.903502841638102,366669.483603951,275.645324079486,2015-03-02,0.0643971478722547,0.41811213682440496
2250,266412.0,0.926523828448898,366669.483603951,282.298736995909,2015-03-03,0.024137586729040317,-0.767471027043745
2251,240738.0,0.895920084481872,324897.010788311,272.963469900643,2015-03-04,-0.0330687526079908,0.11545267814505525
2252,249736.0,0.905034514639338,306331.467314693,275.565840736411,2015-03-05,0.009533769616554277,-0.26065857187952285
2253,235826.0,0.897185380387881,343462.554261929,273.192056691993,2015-03-06,-0.008614217343029251,0.16189052621486844
2254,254894.0,0.908862254904921,324897.010788311,276.408748977206,2015-03-07,0.011774472230865918,-0.16418518302370577
2255,276241.0,0.906474142413095,363358.067705216,275.314386616014,2015-03-08,-0.003959217518408775,0.968389480628329
2256,260611.0,0.953447412526407,339499.662403796,289.269900642899,2015-03-09,0.050689374421791555,0.12149943597270238
2257,242733.0,0.960914863225438,358360.754759563,292.112132360023,2015-03-10,0.009825535635775262,0.24462792802597874
2258,259958.0,0.975451596506837,363076.027848504,296.717773232028,2015-03-11,0.015766688068705736,-0.13621817990265564
2259,237787.0,0.970383054062632,308850.387325676,295.943409994156,2015-03-12,-0.002609763579165314,-0.766524577954753
2260,243732.0,0.939732816792122,344214.935492738,286.170445645821,2015-03-13,-0.03302308488142369,-0.23764902366927942
2261,261423.0,0.932775811241048,308850.387325676,284.023031560491,2015-03-14,-0.007503968764083213,0.1724844019405031
2262,254579.0,0.944332959843624,337142.025859325,287.512437463472,2015-03-15,0.01228564417402822,0.1987972575424477
2263,260952.0,0.9575025866924,327711.479681442,291.409749853887,2015-03-16,0.013555282772454325,-0.4609414251569266
2264,226597.0,0.939993583984881,301777.477692263,286.083305704266,2015-03-17,-0.01827819471480152,-2.130346539274048
2265,251725.0,0.848489929497255,360718.391304033,257.809767095266,2015-03-18,-0.0988297396081802,0.31190634804542205
2266,261205.0,0.865214658065069,322996.2065925,262.711499707773,2015-03-19,0.019012982586868787,-0.04442013428132182
2267,236693.0,0.867161357875599,320638.57004803,263.189540911747,2015-03-20,0.0018196432379462557,-0.21931731427847345
