,AdrActCnt,AdrActRecCnt,AdrActSentCnt,AdrBalAdjCnt,AdrBalCnt,BlkCnt,BlkIntMean,BlkSizeMeanByte,CapAct1yrUSD,CapFutExp10yrUSD,CapMVRVCur,CapMrktCurUSD,CapRealUSD,DiffMean,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeRevPct,FeeTotNtv,FeeTotUSD,HashRate,IssContNtv,IssContPctAnn,IssContPctDay,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,RevAllTimeUSD,RevUSD,SplyAct180d,SplyAct1yr,SplyAct30d,SplyActPct1yr,SplyCur,SplyExpFut10yr,TxCnt,TxCntSec,TxMeanByte,TxTfr,TxTfrMeanByte,TxTfrValAdjByte,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValDayDst,TxTfrValDayDstMean,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,UTXOCnt,VelAct1yr,VelActAdj1yr,VelCur1yr,VelCurAdj1yr,times,OneDayReturn
10,12067,6412,7595,2621591,16746713,102,854.009900990099,36815.2941176471,6.95311549667089e8,1.85043253936598e9,8.43843623207381,1.58556590852472e9,1.87898073164090808678816320106e8,3.79386066244399e11,1.73933310230108e-5,1.57797421982972e-3,1.92e-6,1.74188055069202e-4,9.84024650215562e-3,0.12547549,11.3835060218516,1923657.13196683,1275,2.66278370798609,7.29529783009887e-3,1275,115671.755319392,75.342900151584,,2.30178886484957e-2,90.7229453485425,1550042.93215257,115683.138825414,5098851.07239865,7664120.10760693,3768404.59761807,43.8525794436408,1.747701094175507e7,2.0396521875e7,7214,8.34953703703704e-2,520.537843082894,12357,303.889293517844,5.60419863352293,231966.2623365,2.104466254066e7,1.36411805512832e7,1103.92332696311,93.4174499109306,8475.10620286957,4.77e-5,4.32748449312548e-3,1154359.42854937,1.04726887348859e8,42094636,1.50640494648922,0.476424088660953,0.66059742590212,0.208924251968686,2018-11-25T00:00:00.000Z,0.5623824546844547
11,16456,6172,13827,2614990,16739353,98,882.711340206186,44719.6428571429,9.17510317299772e8,2.44351512198703e9,10.1209472934274,2.09388705901015e9,2.06886470041192852303578128974e8,2.36918256130363e11,1.56179879505557e-5,1.8710299464101e-3,1.92e-6,2.30015384086627e-4,1.22723198392507e-2,0.15035437,18.01240529409,1154172.49845735,1225,2.55818150922102,7.00871646361922e-3,1225,146754.607034437,43.0970307134354,,3.21443022213423e-2,119.799679211785,1696815.5515923,146772.619439731,5109671.44111568,7658704.29150126,3795524.71955866,43.8185198839478,1.747823594175507e7,20396675,9627,0.111423611111111,455.23267892386,14826,295.597261567517,11.0861691666973,405555.4559657,4.85854135272801e7,1.12408592055732e7,758.185566273654,43.9901930212748,5270.01101241322,5.99774e-3,0.718527327995691,652198.60173342,7.81331832700385e7,42083474,1.59262801879625,0.529714523398211,0.69786602509356,0.232113063763404,2018-11-26T00:00:00.000Z,0.3205003293437456
12,13549,6013,10417,2610287,16734335,122,702.876033057851,26760.2704918033,7.66951474985799e8,2.0407248614786e9,8.13345168357343,1.74886589843591e9,2.15021366877727174727464145279e8,1.54310967520464e11,5.13772516025641e-5,5.1403405105187e-3,3.74e-6,3.74190384064462e-4,1.68152205326415e-2,0.25647524,25.6605798285094,935842.455874657,1525,3.18439709704698,8.72437560834789e-3,1525,152577.629865857,86.784977388988,,2.65078793304282e-2,100.05090483007,1849418.84203799,152603.290445685,5127416.50613878,7665612.58279889,3827999.71896456,43.8542186494526,1.747976094175507e7,2.0396865625e7,4992,5.77777777777778e-2,653.996995192308,9166,356.180776783766,6.17250748358457,201414.593489,2.01517123245552e7,1.76645510204062e7,1927.18208819618,81.3267539233668,8136.81531692529,0.23453597,23.4655360136982,745441.02646158,7.45820491949372e7,42073488,1.68843754220303,0.555512223075928,0.740451091517161,0.243615544932153,2018-11-27T00:00:00.000Z,-0.16484830770542058
13,14242,6251,10537,2605901,16729070,137,628.477941176471,28132.3503649635,7.89941930300013e8,2.10110000078515e9,8.03098982884315,1.80076385565659e9,2.24226887847520439496471378972e8,1.22901716606917e11,1.001438944495e-4,1.03158069650245e-2,2.53e-6,2.6061490583106e-4,3.21234410330788e-2,0.5502907,56.6853592728095,836998.413454962,1712.5,3.57557102999692,9.79608501369019e-3,1712.5,176404.358195925,80.9124029222806,,2.44043834086471e-2,103.009844202,2025879.88559319,176461.043555198,5186832.65356156,7668606.20380082,3896119.58945173,43.867047187705,1.748147344175507e7,2.03970796875e7,5495,6.3599537037037e-2,701.38889899909,15861,242.994262656831,5.77450925034065,216054.31071608,2.22557208860339e7,2.25834759390156e7,1423.83682863726,73.6659388394256,7588.3168828433,5.154e-5,5.30912737017108e-3,1168415.45593213,1.20358294078778e8,42067503,1.84014189145867,0.583469235336121,0.807215911846902,0.255950724790638,2018-11-28T00:00:00.000Z,0.029574338952311985
14,11017,4504,8437,2602209,16725093,176,488.577142857143,14959.3068181818,7.60832788646597e8,2.02803451547242e9,7.60574582600294,1.73833782557836e9,2.28555866228823434016116711681e8,1.6856143724232e11,1.09054014859659e-4,1.08428425928077e-2,3.74e-6,3.71854547026876e-4,1.80104960905251e-2,0.39630229,39.402889982263,1474745.27102736,2200,4.59285631662507,1.25831679907536e-2,2200,218737.968839339,100.758862320713,,2.34546484424366e-2,99.4263494724267,2244657.25732251,218777.371729321,5175105.34696214,7652224.91506232,3928007.81540214,43.7678325496634,1.748367344071545e7,2.03973546875e7,3634,4.20601851851852e-2,724.501375894331,7203,365.519644592531,6.55279810941563,173519.95683581,1.72524558687976e7,1.02741771963968e7,1426.37473225001,62.3839295369374,6202.60637960278,0.19834604,19.7208226895119,449351.44445456,4.46773737522788e7,42059864,1.90280279667521,0.607394033271624,0.832815541799118,0.265843203398971,2018-11-29T00:00:00.000Z,-0.03478788612228312
15,76497,4902,73513,2591900,16656481,151,558.793333333333,93170.9735099338,7.18250417130349e8,1.91838849651722e9,5.9954316124082,1.64451280442317e9,2.74294314527693038841140683412e8,1.97614691387326e11,3.95765647616671e-4,3.7221664051536e-2,3.92e-6,3.68675057981144e-4,8.39471093551933e-2,1.58583295,149.147207854505,1483345.41833764,1887.5,3.94003659573294,1.07946208102272e-2,1887.5,177518.921413115,25.580904289451,,2.36532881155341e-2,94.0497596890674,2422325.32594348,177668.068620969,5192002.63067537,7636919.21707101,3986488.10074341,43.6755746260234,1.748556093986839e7,2.0397590625e7,4007,4.63773148148148e-2,3511.05989518343,8708,1615.61977491961,4.56944848895168,683539.59430117,6.42867345819877e7,2.01413699609113e7,2312.97312366919,165.219652079282,15538.8685739678,0.26835444,25.2386705934943,1438732.73030639,1.35312467542112e8,41978647,2.09500811056254,0.698115980727534,0.915006830749983,0.304906166138849,2018-11-30T00:00:00.000Z,-0.054076105699227606
16,8055,4599,5426,2590282,16655447,137,621.617647058824,12762.7372262774,7.03587343285651e8,1.88147767524738e9,5.78865808898238,1.61301253159962e9,2.78650510499088921658757345593e8,2.12742636695379e11,8.15612843029638e-5,7.52314957082468e-3,3.74e-6,3.44974697680942e-4,1.7352277221306e-2,0.29720932,27.4143570360851,1448842.65496285,1712.5,3.57438512155331,9.79283594946113e-3,1712.5,157959.6710638,111.548871162817,,2.22501938210313e-2,92.2392239788615,2580312.41136432,157987.085420836,5215619.07059881,7627854.10517864,4013476.24759778,43.6194592107667,1.748727343986839e7,2.03978046875e7,3644,4.21759259259259e-2,479.82848518112,7488,233.506276709402,8.27005060425848,156767.82075494,1.44601421312929e7,8457623.49930697,1129.49031774933,97.7715113620913,9018.36833527975,9.0e-2,8.30153015809753,732113.07707934,6.75295420945747e7,41976516,2.19347676893752,0.719497658717856,0.956782704524344,0.313840987766857,2018-12-01T00:00:00.000Z,-0.01925082760648844
17,7286,3156,5524,2587861,16653051,154,561.294117647059,9576.64935064935,7.53975384582683e8,2.01279593493426e9,5.89375970930516,1.7257627868605e9,2.9281186746311357968915155879e8,1.89260239467475e11,9.02806171875e-5,8.9085231694725e-3,3.77e-6,3.72008227183026e-4,1.200470830715e-2,0.23111838,22.8058193138496,1448859.34025085,1925,4.0174797170731,1.10067937454058e-2,1925,189951.150484702,50.5680961459283,,2.41408669775358e-2,98.6759223297152,2770286.36766834,189973.956304016,5308856.81051774,7640925.63597585,4105145.92235281,43.6893987008673,1.748919843985897e7,2.03980453125e7,2560,2.96296296296296e-2,576.0953125,4954,297.699636657247,23.1403642067451,345854.39778846,3.41275016935645e7,3.6439492483792e7,7355.56973835123,229.167359414322,22613.3005580735,1,98.6759223297152,1135295.09853855,1.12026290964696e8,41973059,2.33830516435994,0.763530211580287,1.02159146610018,0.333581758338887,2018-12-02T00:00:00.000Z,0.06978265940668371
18,13003,7904,6522,2585347,16654393,139,612.992753623188,14309.0935251799,7.09550526292355e8,1.89584857783434e9,5.36512472031165,1.62563679267159e9,3.03000746006359350907679707226e8,2.42913483059744e11,7.06100263157895e-5,6.56261375063855e-3,3.78e-6,3.51319511856159e-4,1.08087694204708e-2,0.18782267,17.4565525766985,1678465.96880055,1737.5,3.62580654449023,9.9337165602472e-3,1737.5,161486.151283089,48.8965204412923,,2.42397456927201e-2,92.9416698032167,2931789.97550401,161503.607835666,5335158.6305931,7634363.87354209,4183783.40495079,43.6475435036305,1.749093593985897e7,2.03982625e7,2660,3.0787037037037e-2,747.730827067669,12585,158.042431466031,16.715471922148,357713.30520051,3.32464718961631e7,1.20274933429476e7,955.700702657735,95.2219216195979,8850.08439719645,5.46e-6,5.07461517125563e-4,1198367.88358264,1.11378312138717e8,41975638,2.49728517981022,0.811042147750498,1.09000363526738,0.353999974272178,2018-12-03T00:00:00.000Z,-0.05811197292221004
19,7688,3928,5365,2583685,16652796,129,664.1640625,14272.976744186,6.81060627286546e8,1.81101310490528e9,5.04548249836763,1.55302057869133e9,3.07804175159418307711082084304e8,2.01672873740897e11,6.7026972098922e-5,5.95077768999396e-3,3.89e-6,3.45361344682446e-4,1.31085493410394e-2,0.21140307,18.768752834241,1293252.46805285,1612.5,3.36464696395639,9.21821086015449e-3,1612.5,143160.711645359,45.4920631058709,,2.27640639509226e-2,88.7818366792921,3074969.4559022,143179.480398193,5375301.8412251,7671170.73446848,4231069.34904845,43.8539344958615,1.749254843984959e7,2.03984640625e7,3154,3.65046296296296e-2,583.771084337349,7622,241.565730779323,18.5411773955221,384518.68843891,3.41382753971189e7,2.01634339952482e7,2645.42560945266,171.306569321372,15208.9118595799,2.531788e-2,2.24776788722592,1305698.6713675,1.15922326193718e8,41973233,2.65551154252261,0.857275869457097,1.16454629238791,0.375949198240542,2018-12-04T00:00:00.000Z,-0.04475746059579222
20,7998,4508,5555,2582374,16651561,151,550.926666666667,12812.9602649007,6.5199703818048e8,1.73267710901271e9,4.75994561832198,1.48598727801608e9,3.12185767899578381780900639337e8,1.87915565011415e11,7.09190574456219e-5,6.0239048286796e-3,3.74e-6,3.17677714153723e-4,1.34718664330166e-2,0.25431574,21.601722715645,1410541.34405256,1887.5,3.9380377988107,1.07891446542759e-2,1887.5,160325.316969292,37.9821981178137,,2.30039248487207e-2,84.940565281744,3235316.37459421,160346.918692007,5426590.04022692,7675920.63954173,4278891.97447525,43.8763539786795,1.749443593984959e7,20398700,3586,4.15046296296296e-2,539.530674846626,8382,230.822834645669,20.2212766066446,460595.66867576,3.91232564636419e7,2.1015946431474e7,2507.27110850322,211.506789559633,17965.5062661221,0.122220655,10.381491524805,1772849.91008884,1.50586873522635e8,41970967,2.88483080792424,0.916750649240842,1.26575857697084,0.402236759962754,2018-12-05T00:00:00.000Z,-0.043266410577018966
21,10173,5959,6895,2581037,16650033,143,589.154929577465,18150.1958041958,7.8654886166926e8,2.07072500742077e9,5.17915869316165,1.77606762059391e9,3.42925893145339985949026619769e8,2.14080215834707e11,8.70614464199904e-5,8.83773669902023e-3,3.76e-6,3.81683183024697e-4,2.02672056969428e-2,0.36234974,36.7826601413222,1521803.8909663,1787.5,3.72901902083624,1.02164904680445e-2,1787.5,181451.779164002,13.7903616872891,,2.94794711628549e-2,101.511484846994,3416804.93641835,181488.561824143,5579548.85377053,7748373.13093004,4403777.70322222,44.2859749566427,1.749622343984959e7,2.03989234375e7,4162,4.81712962962963e-2,623.613166746756,10692,242.749532360643,49.6211114751867,1268728.39426512,1.28790503169395e8,6.16533625052436e7,5766.30775395095,458.055855625602,46497.9300474152,0.166700885,16.922054361658,4897533.20834894,4.97155868066963e8,41967112,3.48992815543909,1.07191967703926,1.54554870892258,0.47471007972893,2018-12-06T00:00:00.000Z,0.19508840693825147
22,10672,7020,6800,2580293,16648996,135,632.679104477612,27313.9481481481,8.00153997250165e8,2.09985310036242e9,5.00303761289627,1.80120596597171e9,3.60022471413918942310960260543e8,1.83994454101612e11,1.46327539739027e-4,1.50627145417488e-2,3.87e-6,3.98371389148837e-4,3.65360140215947e-2,0.61677058,63.4893417934714,1234765.87970593,1687.5,3.52006306419853,9.64400839506448e-3,1687.5,173708.454570714,7.57827611681298,,3.04521046563324e-2,102.938343449312,3590576.88033086,173771.943912507,5658682.2947683,7773138.46753489,4470418.81480195,44.423237118166,1.749791093984959e7,2.0399134375e7,4215,4.87847222222222e-2,874.823962040332,42131,87.5218485200921,64.4576848536425,2308956.63738474,2.37680171348679e8,7.21263883875543e7,1711.95529153247,228.65275057246,23537.1353690578,5.154e-5,5.30544222137754e-3,9633369.03436833,9.91643050233774e8,41994903,4.71812444047192,1.36554755917492,2.09594360772098,0.606620430173601,2018-12-07T00:00:00.000Z,0.014056129751906177
23,6727,4156,4234,2579791,16648327,142,598.851063829787,11231.2746478873,7.48722211275292e8,1.96700676180513e9,4.65817364363855,1.68740621769132e9,3.62246310846683461567423244221e8,1.78467752933196e11,5.83616634676903e-5,5.62752006799932e-3,3.02e-6,2.91203327587923e-4,1.02771724211057e-2,0.18243856,17.5916277325659,1259778.57682747,1775,3.70220929808051,1.01430391728233e-2,1775,171154.273665087,30.0404382242998,,2.83842464400389e-2,96.4249429099084,3761748.74562368,171171.86529282,5678987.92026652,7764818.81845486,4469209.60458476,44.3711895467399,1.749968593984959e7,2.039935625e7,3126,3.61805555555556e-2,510.185860524632,7480,213.214037433155,35.2205383020139,582537.63840549,5.61711585261222e7,1.35401482799612e7,1810.18025133171,465.741710986503,44909.1178926366,3.5547e-2,3.42761744561851,3483747.99817904,3.35920201836922e8,41993718,5.17183768481272,1.44203337665315,2.29480590217798,0.639847362882025,2018-12-08T00:00:00.000Z,-0.06327477518239721
24,5812,3876,3544,2578859,16648312,156,547.283870967742,10307.9935897436,7.38750404690398e8,1.94803515571155e9,4.50207125948961,1.67129757903546e9,3.71228592953220625743898982528e8,1.95929722862993e11,6.22904037360651e-5,5.94834684706175e-3,2.94e-6,2.80751747965252e-4,1.06010222179768e-2,0.20674185,19.7425631853979,1519396.21890857,1950,4.06676268690638,1.11418155805654e-2,1950,186212.894058585,11.9430337963133,,2.69911023688026e-2,95.4937918249156,3947981.38224545,186232.636621771,5748700.79901272,7736109.23362296,4532588.73605113,44.2022063549417,1.750163593984959e7,20399600,3319,3.84143518518519e-2,484.497438987647,7340,219.079972752044,87.0242691476212,1465426.30945683,1.39939114930025e8,2.86976874135535e7,3909.76667759584,583.482055181574,55718.9139110831,6.0e-2,5.72962750949494,4282758.28503275,4.0897682810735e8,41991669,5.74463719732768,1.63681171334794,2.53925638830552,0.723506891175915,2018-12-09T00:00:00.000Z,-0.009656744996600963
25,7867,4089,5506,2577146,16646425,150,579.080536912752,14563.38,7.19841611609808e8,1.90106281947326e9,4.35723375519156,1.63115411852414e9,3.74355430571208761228101663996e8,1.9820497696867e11,6.0534019426457e-5,5.64117195902035e-3,2.89e-6,2.69319419328752e-4,1.39580034694155e-2,0.2617491,24.392427550804,1477923.42705707,1875,3.90992985551207,1.0712136590444e-2,1875,174731.457176959,16.2023088428213,,2.73106930821356e-2,93.1901104943779,4122737.23184996,174755.849604509,5766231.86940739,7724442.0871594,4548649.62277154,44.1308153187339,1.750351093984959e7,2.0399834375e7,4324,5.00462962962963e-2,505.20513413506,9945,219.658823529412,46.0855367522571,1080309.67127286,1.00674177634063e8,1.34737833395781e7,1354.829898399,353.214764314421,32916.1229147066,1.0e-2,0.931901104943779,3512720.83110692,3.27350842386757e8,41988584,6.20806799456531,1.77913999814321,2.73967102154304,0.785148986842305,2018-12-10T00:00:00.000Z,-0.02412388582036218
26,6207,2914,4639,2575429,16644530,121,687.308333333333,16655.0082644628,6.81131757634146e8,1.79964549045167e9,4.11522579981539,1.54425491668144e9,3.75253993778595159056456678285e8,1.87748984049926e11,4.22711565387846e-5,3.7290690608404e-3,2.93e-6,2.5847819749709e-4,9.97918918241267e-3,0.1509503,13.3165056162611,1129299.36699711,1512.5,3.15373756508802,8.64037689065212e-3,1512.5,133429.444953703,19.0182502697428,,2.63449784468298e-2,88.2178148454232,4256179.99330928,133442.761459319,5778901.73444747,7721022.77558832,4550736.70687312,44.1074689338129,1.750502343984959e7,2.04000234375e7,3571,4.13310185185185e-2,564.339400728087,7347,274.296447529604,40.2919430764509,920432.91005058,8.11985800364761e7,7152607.09629058,973.541186374109,686.392550405658,60552.0509229642,8.95931e-3,0.790370750722749,5042926.06783037,4.44875918131018e8,41983472,6.86395951745651,1.89913917065727,3.02751881179162,0.837662219707526,2018-12-11T00:00:00.000Z,-0.053356473370150925
27,8401,5554,4254,2573972,16645362,150,567.369127516779,11592.8333333333,6.74658612311871e8,1.78275578893725e9,4.06182317987848,1.52990833874926e9,3.76655573371126260323032570423e8,1.80695480252896e11,9.4967618415228e-5,8.29911430764334e-3,3.76e-6,3.28582208519776e-4,1.14403896917518e-2,0.21453185,18.7476992209663,1347363.15663403,1875,3.90917330303471,1.07100638439307e-2,1875,163854.159833665,31.1395153303651,,2.54563865867327e-2,87.3888852446213,4420052.90084217,163872.907532886,5794175.17954815,7720187.87541858,4541533.81235043,44.0979760175321,1.750689843984959e7,2.04002578125e7,2259,2.61458333333333e-2,769.776449756529,7440,233.726478494624,28.2535297022484,562208.44332725,4.91307691374822e7,7524330.58129431,1011.33475555031,212.496928510011,18569.8697003958,1.61404e-3,0.141049156340229,1580977.14811448,1.38159830570945e8,41981113,7.06948662310284,1.97216770882774,3.11750051561853,0.869686043264368,2018-12-12T00:00:00.000Z,-0.00939639688711813
28,8781,5782,7067,2572682,16643884,153,566.019736842105,354241.287581699,6.04234631508101e8,1.57564977218819e9,3.59570474624185,1.35230794316868e9,3.76089817881204657552519820686e8,1.79658719446713e11,5.70872564989286e-6,4.40918293552033e-4,2.93e-6,2.26301048489115e-4,5.8056177967779e-2,1.11096939,85.8066681898676,1366425.15790655,1912.5,3.9869212272518,1.09230718554844e-2,1912.5,147713.568339738,13.2568484298082,,2.36751570319227e-2,77.2358527266603,4567852.2758501,147799.375007928,5924141.54641154,7823240.24629473,4552701.90486612,44.6817335179057,1.750881093984334e7,2.0400496875e7,194609,2.25241898148148,278.501595506888,392351,138.138852710965,1.88210868843573,1320737.05394976,1.02008252589507e8,5.6335947449652e7,143.585583953277,20.4601246118395,1580.25517128915,7.1476e-4,5.52050980949077e-2,8027550.35157984,6.20014696710471e8,41974087,8.00247893375684,2.11501139770958,3.57564631200777,0.94502375659793,2018-12-13T00:00:00.000Z,-0.11618219513317252
29,7909,5910,5922,2572323,16643360,124,700.975609756098,258358.701612903,5.39523197520091e8,1.41022780535878e9,3.2332324722885,1.210429506194e9,3.74371319281366811448015136557e8,2.05635635071057e11,4.40105017218081e-6,3.04229079283359e-4,2.93e-6,2.02540568143203e-4,3.25585868993983e-2,0.50482246,34.8965965391977,1267553.15524045,1550,3.230944250342,8.85190205573151e-3,1550,107146.034341967,17.7236140668602,,2.16534866994117e-2,69.1264737690112,4675033.20678861,107180.930938507,5943917.55678949,7804870.81292369,4486738.81577265,44.57287225396,1.751036093984334e7,2.0400690625e7,114705,1.32760416666667,279.294529445098,230158,139.193419303261,2.13178027104597,987967.85315837,6.82947338859784e7,8391416.54604499,36.4593737608295,86.2346737358377,5961.09891197963,5.4432e-4,3.76269222019482e-2,1.984760003769294e7,1.37199460338341e9,41969237,10.5642895672092,2.24657275711189,4.70880729333058,1.00136200511975,2018-12-14T00:00:00.000Z,-0.10499500777635484
30,6773,5230,5183,2571882,16643270,129,670.3046875,14300.7364341085,5.21727079707334e8,1.36939394640439e9,3.15824260272455,1.1754775329279e9,3.72193552171653859423251065849e8,1.41817370653621e11,8.75956887110362e-5,5.87979215563494e-3,3.11e-6,2.08756319781304e-4,2.57858657654421e-2,0.41590433,27.9172531549547,909421.585603002,1612.5,3.3609147593927,9.20798564217179e-3,1612.5,108237.802458956,75.0428703109739,,2.10768335821082e-2,67.1242185791975,4783298.92650072,108265.719712111,5928832.59243794,7772560.94373399,4292406.11979803,44.3842664017413,1.751197343982475e7,2.04008921875e7,4748,5.49537037037037e-2,388.54149115417,10301,179.088923405495,8.49095976475845,233359.5898885,1.56640801192276e7,3145638.24896614,305.37212396526,1607.52720204314,107904.00728195,7.75305e-4,5.20417422855447e-2,1.655913770824639e7,1.11151917901136e9,41968111,12.7386653803535,2.28593508106286,5.65396317844246,1.0145955161498,2018-12-15T00:00:00.000Z,-0.02896509948568049
31,6339,5079,4829,2571740,16643292,144,592.034965034965,175245.722222222,5.93181279226505e8,1.55090946787529e9,3.51908417172809,1.33141125539388e9,3.78340269917463590473665511933e8,1.47190211516184e11,1.76160655795319e-5,1.33918758678313e-3,3.11e-6,2.36424721291609e-4,8.34715218430847e-2,1.50374259,114.315730782982,1053628.57458889,1800,3.75133321358401,1.02776252426959e-2,1800,136837.459268455,31.8746413041738,,2.38133880670675e-2,76.0208107046975,4920250.70149996,136951.774999238,5981481.36490812,7802880.20777251,3908447.60186528,44.5528214384084,1.751377343982475e7,2.04011171875e7,85362,0.987986111111111,295.627843771233,173411,145.523548102485,1.65522485903165,549457.89892015,4.17702349240095e7,2.21314807099501e7,127.624433916822,80.3145163299529,6105.57464275868,4.2718e-4,3.24745699168327e-2,1.392742059129346e7,1.05877380437543e9,41967942,14.4740750331429,2.34747005492343,6.4486088043774,1.04586414189014,2018-12-16T00:00:00.000Z,0.13253922822212405
32,4134,2797,2521,2571678,16643304,153,557.177631578947,6519.49673202614,6.30894638673585e8,1.65027259206408e9,3.71515941839137,1.4168497468248e9,3.81369838346878753021366257072e8,1.45183017859598e11,2.21803316733068e-4,1.7941745144198e-2,4.0e-6,3.23561349910565e-4,2.32824765625669e-2,0.44538106,36.0270242495496,1104214.30540693,1912.5,3.98535633944453,1.09187844916289e-2,1912.5,154702.770425989,50.3861163551559,,2.31107847297259e-2,80.8903374776412,5074989.4989502,154738.797450238,5989216.18959673,7799381.95767782,3934462.32259534,44.5279847130889,1.751568593982475e7,2.040135625e7,2008,2.32407407407407e-2,496.754482071713,4985,200.096890672016,28.1908005456906,347629.21230845,2.81198443007171e7,7655021.12103021,1535.61105737818,2248.53441978999,181884.708046904,0.3,24.2671012432924,1.12089440826531e7,9.06695269613819e8,41967682,15.9177250656848,2.39309434305053,7.08784218391965,1.06559668324333,2018-12-17T00:00:00.000Z,0.06405518078279049
33,8266,2928,6633,2568237,16639512,126,673.744,61596.4047619048,6.55284601937838e8,1.71540913276144e9,3.84068322779108,1.47289126533795e9,3.83497200362724339400253371489e8,1.49145658687436e11,9.89096025186934e-5,8.31654504138988e-3,4.49e-6,3.77529443905947e-4,1.59548698880758e-2,0.2513293,21.1323409501717,934172.934337588,1575,3.28176306772394,8.99113169239435e-3,1575,132429.593352309,64.2715481309406,,2.29408801858926e-2,84.0822814935294,5207440.22464346,132450.725693259,6003506.3952122,7793373.23272164,3948186.87096797,44.4896794053215,1.751726093982475e7,2.0401553125e7,2541,2.94097222222222e-2,3054.36717827627,4926,1575.54750304507,2.95274550045944,272550.78567793,2.29166918826543e7,8471012.12632414,1719.65329401627,2242.15563744134,188525.561459647,0.20657335,17.3691585637614,1.104485867003606e7,9.28676915750221e8,41921870,17.3472092658138,2.42991154951702,7.71771778813079,1.081059858213,2018-12-18T00:00:00.000Z,0.039460139683191287
34,5971,3742,4111,2567786,16639101,161,536.81875,9439.68944099379,6.63841360806229e8,1.74403988922257e9,3.88683164049493,1.49762789014308e9,3.85308145210112743789827672749e8,1.22110964965186e11,4.845447913132e-5,4.1421112353017e-3,3.12e-6,2.66711917779916e-4,7.09491770372337e-3,0.14279535,12.2068018104341,977297.207897742,2012.5,4.19288221354086,1.14873485302489e-2,2012.5,172037.735426949,45.1897142180172,,2.31914331722332e-2,85.4845890320245,5379490.16687222,172049.94222876,6006344.0262921,7765626.15932491,3914551.62217561,44.3261884461037,1.751927343982475e7,2.04018046875e7,2947,3.41087962962963e-2,515.70749915168,5902,257.504235852253,21.806237701502,387682.76681953,3.31409019963657e7,3088884.72610183,523.36237311112,1276.36307838901,109109.373211734,0.135994245,11.6254121445455,7533094.88865191,6.43963520695653e8,41919465,18.3792482814642,2.48851670145123,8.14682022821911,1.10306460259804,2018-12-19T00:00:00.000Z,0.01667780076356551
35,6798,4429,4474,2567360,16638762,125,692.427419354839,18695.776,8.57391567554099e8,2.25549798253463e9,4.88396471820264,1.9369772627485e9,3.96599356160240686207156650684e8,1.34024931111578e11,4.04214696616103e-4,4.46870616963273e-2,3.16e-6,3.49346810352389e-4,8.86028963684e-2,1.38564798,153.18724749501,832801.932831137,1562.5,3.25505302349007,8.91795348901389e-3,1562.5,172738.731384686,50.3589800799562,,2.71247325080909e-2,110.552788086199,5552382.0855044,172891.918632181,6040712.89516172,7755494.74958138,3733878.54979648,44.2644105350772,1.752083593982475e7,20402000,3428,3.96759259259259e-2,681.730455075846,10827,215.846679597303,16.4586453813338,347918.80042063,3.84633934141065e7,1.65150711402298e7,1525.35985408976,458.580717763159,50697.3769112875,7.0e-2,7.73869516603393,4965053.43122172,5.4890049981851e8,41917348,19.0434562130881,2.53662852343355,8.42947363822899,1.12282366336249,2018-12-20T00:00:00.000Z,0.29324816716125723
36,8387,5939,5028,2567145,16639340,159,539.778481012658,15472.0062893082,8.25382451759826e8,2.18112308115845e9,4.63772612433311,1.8732952286483e9,4.03925367394926162787370163897e8,1.56386390413558e11,4.21845587033506e-4,4.5097830730874e-2,4.32e-6,4.61833985576105e-4,7.78560741942665e-2,1.54859515,165.554136613039,1236067.53178414,1987.5,4.13995782409855,1.13423502030097e-2,1987.5,212475.705169562,36.2354825845973,,2.78565475091305e-2,106.906015179654,5765023.34481058,212641.259306175,6054929.87828628,7720636.20903635,3744687.61099667,44.0604576970706,1.752282343982475e7,2.04022484375e7,3671,4.24884259259259e-2,670.13048215745,11216,219.333898002853,21.0149528396465,483581.8979067,5.16978137182196e7,1.0684140648193e7,952.580300302514,260.19488474552,27816.3982982729,0.2,21.3812030359308,2918345.82730575,3.11988723313428e8,41914822,19.5074300127647,2.61071633830417,8.59506294855984,1.15029356782902,2018-12-21T00:00:00.000Z,-0.032986711322934514
