,Unnamed: 0,AdrActCnt,CapMVRVCur,HashRate,PriceUSD,times,OneDayReturn,NextDayReturn,return,b(t),P(b)
381,1840,128915.0,2.7024280941278795,13521.7469406642,822.884758312683,2014-01-17,-0.037424993569259546,0.029482548765323413,-0.03742499356925977,-1.0,0.45065650148242276
382,1841,106009.0,2.77828909865951,15478.8418926025,847.1454983278779,2014-01-18,0.029482548765323413,0.05611898080013389,0.029482548765323413,1.0,0.5493434985175772
383,1842,108623.0,2.9247040619584705,15034.047585343798,894.6864402834599,2014-01-19,0.05611898080013389,-0.008393050054702809,0.05611898080013389,1.0,0.5493434985175772
384,1843,180527.0,2.89124770701429,17346.977983089,887.1772922068969,2014-01-20,-0.008393050054702809,0.012038469195538415,-0.00839305005470281,-1.0,0.45065650148242276
385,1844,160288.0,2.9170889001700697,14767.171000988601,897.8575487101109,2014-01-21,0.012038469195538415,-0.020565101266091342,0.012038469195538415,1.0,0.5493434985175772
386,1845,150333.0,2.84726695597198,17080.101398733703,879.393017298363,2014-01-22,-0.020565101266091342,-0.05771590190312902,-0.020565101266091235,-1.0,0.45065650148242276
387,1846,149895.0,2.68282413691879,15745.7184769577,828.638056177674,2014-01-23,-0.05771590190312902,0.016442288149260076,-0.05771590190312903,-1.0,0.45065650148242276
388,1847,144338.0,2.7172353763657497,18340.665799655602,842.26276186879,2014-01-24,0.016442288149260076,0.02811293558286709,0.016442288149260076,1.0,0.5493434985175772
389,1848,125411.0,2.78589138368367,17994.3669102041,865.9412406370551,2014-01-25,0.02811293558286709,0.026675806966879326,0.028112935582867093,1.0,0.5493434985175772
390,1849,125376.0,2.85423529824931,16576.6289112183,889.040922016949,2014-01-26,0.026675806966879326,-0.12392432119044527,0.0266758069668791,1.0,0.5493434985175772
391,1850,171032.0,2.5023527392100497,18975.877832578797,778.867129245471,2014-01-27,-0.12392432119044527,0.08661608647870955,-0.12392432119044527,-1.0,0.45065650148242276
392,1851,158602.0,2.7113174606529804,16794.742449523797,846.329551867621,2014-01-28,0.08661608647870955,0.01975045670821429,0.08661608647870955,1.0,0.5493434985175772
393,1852,142119.0,2.75635666553931,16576.6289112183,863.044947042665,2014-01-29,0.01975045670821429,-0.03249878158776753,0.019750456708214292,1.0,0.5493434985175772
394,1853,151474.0,2.66356660792174,19193.991370884298,834.997037808299,2014-01-30,-0.03249878158776753,0.05849225374584033,-0.03249878158776753,-1.0,0.45065650148242276
395,1854,146489.0,2.81270915862656,20066.4455241063,883.837896420807,2014-01-31,0.05849225374584033,-0.003925477212469719,0.05849225374584033,1.0,0.5493434985175772
396,1855,138630.0,2.78876993969892,20611.7293698701,880.36841089889,2014-02-01,-0.003925477212469719,-0.051357536171200535,-0.003925477212469719,-1.0,0.45065650148242276
397,1856,132242.0,2.6438440537746097,20284.5590624119,835.154858392168,2014-02-02,-0.051357536171200535,0.05570837872348333,-0.051357536171200535,-1.0,0.45065650148242276
398,1857,175731.0,2.78489170206653,19739.2752166481,881.6799815362359,2014-02-03,0.05570837872348333,-0.043551057153297656,0.05570837872348333,1.0,0.5493434985175772
399,1858,166548.0,2.66343097218819,18757.7642942733,843.281886269433,2014-02-04,-0.043551057153297656,-0.03864008518511342,-0.043551057153297545,-1.0,0.45065650148242276
400,1859,156535.0,2.4799848427245603,20723.233908628798,810.697402348919,2014-02-05,-0.03864008518511342,-0.03284711708375132,-0.038640085185113415,-1.0,0.45065650148242276
401,1860,162066.0,2.39807391498158,23716.5514349681,784.068329854471,2014-02-06,-0.03284711708375132,-0.09267402281891136,-0.03284711708375132,-1.0,0.45065650148242276
402,1861,169400.0,2.1829361961387397,20198.161936373897,711.405563561952,2014-02-07,-0.09267402281891136,-0.04709123988523412,-0.09267402281891135,-1.0,0.45065650148242276
403,1862,144461.0,2.08330157565923,23716.5514349681,677.904593512566,2014-02-08,-0.04709123988523412,0.014330766100852488,-0.047091239885234115,-1.0,0.45065650148242276
404,1863,130842.0,2.11291585471802,17982.8796594812,687.619485680888,2014-02-09,0.014330766100852488,-0.002576220449490241,0.014330766100852488,1.0,0.5493434985175772
405,1864,170337.0,2.10822735292182,20328.472658544,685.8480263004091,2014-02-10,-0.002576220449490241,-0.02051904288079676,-0.0025762204494901297,-1.0,0.45065650148242276
406,1865,155297.0,2.06775011528857,21370.9584359053,671.775081239041,2014-02-11,-0.02051904288079676,-0.02686623893358575,-0.020519042880796978,-1.0,0.45065650148242276
407,1866,212833.0,2.01618004772619,23195.3085462874,653.727011396844,2014-02-12,-0.02686623893358575,-0.061817043452436216,-0.02686623893358575,-1.0,0.45065650148242276
408,1867,167617.0,1.89356919337094,23195.3085462874,613.315540327294,2014-02-13,-0.061817043452436216,0.09119836234951316,-0.061817043452436216,-1.0,0.45065650148242276
409,1868,175329.0,2.06325985750654,24889.3479344994,669.2489132086499,2014-02-14,0.09119836234951316,-0.02107218923259324,0.09119836234951295,1.0,0.5493434985175772
410,1869,151828.0,2.0200364022973303,24368.1050458188,655.1463734658099,2014-02-15,-0.02107218923259324,-0.04870189109077494,-0.02107218923259324,-1.0,0.45065650148242276
411,1870,135691.0,1.92279348226657,25486.3744356631,623.239506136762,2014-02-16,-0.04870189109077494,0.012646634956915648,-0.04870189109077483,-1.0,0.45065650148242276
412,1871,173737.0,1.9482529140304101,24113.6485813296,631.121388661602,2014-02-17,0.012646634956915648,-0.005940540581067744,0.012646634956915648,1.0,0.5493434985175772
413,1872,154278.0,1.9372797499528798,25358.223991978797,627.372186440678,2014-02-18,-0.005940540581067744,-0.0053377417790317905,-0.005940540581067744,-1.0,0.45065650148242276
414,1873,181354.0,1.93020606562012,31114.385266231802,624.023435710111,2014-02-19,-0.0053377417790317905,-0.09612942155995707,-0.0053377417790317905,-1.0,0.45065650148242276
415,1874,179241.0,1.7475434802075702,27536.2309606151,564.036423795441,2014-02-20,-0.09612942155995707,0.02890933635917925,-0.09612942155995707,-1.0,0.45065650148242276
416,1875,180043.0,1.79795125797648,23646.932802336098,580.342342489772,2014-02-21,0.02890933635917925,0.04589768034979525,0.02890933635917925,1.0,0.5493434985175772
417,1876,152477.0,1.8808389533808703,28002.946739608502,606.978709818819,2014-02-22,0.04589768034979525,0.005152237805326809,0.045897680349795245,1.0,0.5493434985175772
418,1877,162703.0,1.8906259815856201,26136.0836236346,610.106008474576,2014-02-23,0.005152237805326809,-0.1103365212622328,0.005152237805326809,1.0,0.5493434985175772
419,1878,217723.0,1.6927459277681003,29714.2379292513,542.789033898305,2014-02-24,-0.1103365212622328,-0.01565452844453552,-0.11033652126223281,-1.0,0.45065650148242276
420,1879,209042.0,1.68056327391923,25047.0801393165,534.291927527762,2014-02-25,-0.01565452844453552,0.10004130419498547,-0.01565452844453552,-1.0,0.45065650148242276
421,1880,198825.0,1.8463736162461901,28625.234444933198,587.743188778492,2014-02-26,0.10004130419498547,-0.003639624026760546,0.10004130419498547,1.0,0.5493434985175772
422,1881,186867.0,1.84169105085481,29247.5221502578,585.604024547049,2014-02-27,-0.003639624026760546,-0.059299546672569085,-0.003639624026760546,-1.0,0.45065650148242276
423,1882,202531.0,1.7299793771369198,31125.9783969294,550.877971361777,2014-02-28,-0.059299546672569085,0.02891842143038237,-0.05929954667256909,-1.0,0.45065650148242276
424,1883,174849.0,1.7828959181308501,27314.0148774629,566.808492694331,2014-03-01,0.02891842143038237,-0.016167934766963876,0.02891842143038237,1.0,0.5493434985175772
425,1884,161296.0,1.75611825583457,26555.292241977797,557.644369959088,2014-03-02,-0.016167934766963876,0.21265819617233528,-0.016167934766963876,-1.0,0.45065650148242276
426,1885,239106.0,2.12214987431478,28072.737512948,676.232015780246,2014-03-03,0.21265819617233528,-0.002090519495902332,0.21265819617233528,1.0,0.5493434985175772
427,1886,230183.0,2.11774521252296,28262.418171819198,674.8183395675039,2014-03-04,-0.002090519495902332,-0.006540127548528951,-0.002090519495902554,-1.0,0.45065650148242276
428,1887,204980.0,2.1011432425551,29590.182783918102,670.404941554646,2014-03-05,-0.006540127548528951,-0.003775939985432908,-0.00654012754852884,-1.0,0.45065650148242276
429,1888,191203.0,2.08927250228575,32814.7539847296,667.873532729398,2014-03-06,-0.003775939985432908,-0.05416431970080926,-0.003775939985432908,-1.0,0.45065650148242276
430,1889,181365.0,1.9163097298241898,31486.9893726308,631.6986171829341,2014-03-07,-0.05416431970080926,-0.014653998484103538,-0.05416431970080915,-1.0,0.45065650148242276
431,1890,171767.0,1.88663495037776,31866.3506903733,622.4417066043251,2014-03-08,-0.014653998484103538,0.028481594177249606,-0.014653998484103536,-1.0,0.45065650148242276
432,1891,172480.0,1.90508632332729,33952.8379379573,640.169838690824,2014-03-09,0.028481594177249606,-0.018470931160716183,0.02848159417724938,1.0,0.5493434985175772
433,1892,209703.0,1.8665951222541202,28262.418171819198,628.345305669199,2014-03-10,-0.018470931160716183,0.008759167847955052,-0.018470931160716186,-1.0,0.45065650148242276
434,1893,192707.0,1.88056258285842,31866.3506903733,633.84908766803,2014-03-11,0.008759167847955052,0.0013031001543122314,0.008759167847955052,1.0,0.5493434985175772
435,1894,201998.0,1.8795522546443102,34521.8799145711,634.675056511981,2014-03-12,0.0013031001543122314,0.012466655377630477,0.0013031001543122311,1.0,0.5493434985175772
